ID,type,city,postcode,lat,lon,rentGross,livingSpace,numberOfRooms,yearBuilt,hasBalcony,hasElevator,hasParking
3002311435,"['APARTMENT', 'FLAT']",Winterthur,8404,47.509281781971,8.763432311601,4730.0,214.0,8.5,2023.0,True,True,False
4001134701,"['APARTMENT', 'FLAT']",Veyrier,1255,46.173121781977,6.183142311602,5800.0,124.0,5.0,2022.0,True,True,True
4001108937,"['APARTMENT', 'FLAT']",Matzingen,9548,47.521511781972,8.930522311601,1370.0,47.0,2.5,2024.0,False,True,True
4001099138,"['APARTMENT', 'FLAT']",Düdingen,3186,46.851971781979,7.198502311609,1705.0,97.0,3.5,1982.0,True,True,True
4001010343,"['APARTMENT', 'FLAT']",Liestal,4410,47.480221781974,7.749812311607,1760.0,68.0,2.5,2014.0,False,False,False
4001121720,"['APARTMENT', 'DUPLEX']",Höri,8181,47.506131781976,8.510432311606,3700.0,151.0,5.5,2024.0,True,True,True
4001010228,"['APARTMENT', 'FLAT']",Heimberg,3627,46.795141781975,7.604732311602,1550.0,63.0,2.5,2014.0,True,True,True
4000315274,"['APARTMENT', 'BACHELOR_FLAT']",Charmey (Gruyère),1637,46.620641781971,7.152862311601,2210.0,130.0,4.5,2014.0,True,True,True
4001135788,"['APARTMENT', 'FLAT']",Marly,1723,46.778901781973,7.154072311601,1165.0,30.0,1.5,2024.0,True,True,False
4000908506,"['APARTMENT', 'FLAT']",Zürich,8006,47.390691781976,8.545202311609,5693.0,124.0,3.5,2015.0,False,True,True
4001047282,"['APARTMENT', 'FLAT']",Höchstetten,3429,47.082831781974,7.581672311602,2280.0,142.0,2.5,1905.0,True,False,True
4001132330,"['APARTMENT', 'FLAT']",Schübelbach,8862,47.176061781978,8.939502311608,2600.0,114.0,4.5,2025.0,True,True,False
4001010784,"['APARTMENT', 'FLAT']",St. Gallen,9000,47.424561781974,9.374892311604,1740.0,71.0,2.5,2014.0,True,True,False
4001099147,"['APARTMENT', 'FLAT']",Niederrohrdorf,5443,47.425871781979,8.302192311603,1705.0,86.0,2.5,2015.0,False,True,False
109458925,"['APARTMENT', 'FLAT']",Mendrisio,6850,45.871661781971,8.978582311608,900.0,32.0,1.5,2019.0,True,True,True
4001009029,"['APARTMENT', 'DUPLEX']",Hausen am Albis,8915,47.239971781974,8.556742311606,3550.0,137.0,3.5,2020.0,True,True,True
4000888539,"['APARTMENT', 'ATTIC_FLAT']",Visp,3930,46.299971781971,7.870042311601,2407.0,105.0,4.5,2015.0,False,True,False
4000909215,"['APARTMENT', 'FLAT']",Liestal,4410,47.485961781971,7.742352311607,2120.0,91.0,3.5,2017.0,True,True,True
4001101443,"['APARTMENT', 'FLAT']",Les Evouettes,1897,46.362501781972,6.877042311609,1555.0,65.0,2.5,2020.0,True,True,True
4001047824,"['APARTMENT', 'FLAT']",Misery-Courtion,1721,46.857041781979,7.069842311603,1460.0,50.0,2.5,2023.0,True,False,True
4001012080,"['APARTMENT', 'FLAT']",Zürich,8050,47.414131781972,8.539422311607,3227.0,107.0,4.0,2005.0,True,True,False
4001009432,['APARTMENT'],Bern,3018,46.942881781977,7.398042311601,1780.0,78.0,3.5,2014.0,True,True,False
4001028393,"['APARTMENT', 'FLAT']",Männedorf,8708,47.255491781971,8.696972311604,2340.0,59.0,2.5,1862.0,False,False,False
4001132781,"['APARTMENT', 'FLAT']",Berg TG,8572,47.579041781974,9.166542311601,1800.0,96.0,3.5,2024.0,True,True,False
4000629292,"['APARTMENT', 'FLAT']",Zürich,8048,47.389871781976,8.484482311602,2703.0,48.0,2.5,2021.0,False,True,True
4000966136,['APARTMENT'],Biel/Bienne,2504,47.146441781978,7.272542311608,1895.0,57.0,2.5,2024.0,True,True,False
4000278078,"['APARTMENT', 'ATTIC_FLAT']",Aarau,5000,47.387471781973,8.038812311606,2990.0,119.0,3.5,2022.0,False,False,True
4000964673,"['APARTMENT', 'FLAT']",Monteggio,6998,45.997841781971,8.808702311603,1280.0,52.0,2.5,2014.0,False,True,False
4001088258,"['APARTMENT', 'FLAT']",Eggiwil,3537,46.874921781976,7.795812311604,1750.0,140.0,4.5,2014.0,True,True,True
4001028395,"['APARTMENT', 'FLAT']",Männedorf,8708,47.255491781971,8.696972311604,2815.0,76.0,4.5,1862.0,False,False,False
4001110191,"['APARTMENT', 'FLAT']",Estavayer-le-Lac,1470,46.787531781976,6.807452311601,2712.0,118.0,5.5,2025.0,True,True,True
4001074566,"['HOUSE', 'SINGLE_HOUSE']",Aesch BL,4147,47.475391781979,7.598052311608,4100.0,200.0,6.0,2014.0,True,False,False
4001133124,"['APARTMENT', 'FLAT']",Wil SG,9500,47.462921781977,9.051192311605,1626.0,71.0,2.5,2014.0,False,True,False
4000888548,"['APARTMENT', 'FLAT']",Grosshöchstetten,3506,46.905311781978,7.638182311608,1881.0,89.0,3.5,2013.0,False,True,False
4000704688,"['APARTMENT', 'ROOF_FLAT']",Aesch BL,4147,47.479811781977,7.600552311601,1965.0,89.0,2.5,1996.0,True,True,False
4001122445,"['APARTMENT', 'FLAT']",Uster,8610,47.349041781978,8.717552311601,2432.0,87.0,3.5,2018.0,False,False,False
4000292068,"['APARTMENT', 'FLAT']",Crissier,1023,46.546531781972,6.587532311606,2270.0,97.0,4.5,2024.0,True,True,True
4001145970,"['APARTMENT', 'FLAT']",Marly,1723,46.778901781973,7.154072311601,1025.0,29.0,1.5,2024.0,True,True,False
4001043779,"['APARTMENT', 'FLAT']",Paradiso,6900,45.991171781974,8.943162311601,1600.0,61.0,2.5,2013.0,False,True,False
4000610967,"['APARTMENT', 'FLAT']",Salgesch,3970,46.308531781978,7.580922311609,2500.0,100.0,3.5,2020.0,True,True,True
4000762031,"['APARTMENT', 'ATTIC_FLAT']",St. Margrethen SG,9430,47.453761781971,9.628132311608,2490.0,120.0,3.5,2023.0,True,True,True
4001044313,"['APARTMENT', 'FLAT']",Jona,8645,47.235511781979,8.837702311603,2840.0,80.0,3.5,2024.0,True,True,False
4001110613,"['APARTMENT', 'FLAT']",Ebnat-Kappel,9643,47.250961781979,9.163932311605,2650.0,179.0,4.5,2023.0,True,False,True
4001133462,"['APARTMENT', 'FLAT']",Horgen,8810,47.259671781979,8.587972311602,3240.0,118.0,3.5,2024.0,False,True,True
4001134994,"['APARTMENT', 'FLAT']",Bellinzona,6500,46.188301781972,9.010382311602,1350.0,50.0,2.5,2017.0,True,True,True
4000164544,"['APARTMENT', 'FLAT']",Küsnacht ZH,8700,47.320731781975,8.579412311601,2775.0,56.0,1.5,2022.0,True,False,True
4001009722,"['APARTMENT', 'FLAT']",Stein am Rhein,8260,47.658731781971,8.859152311609,1950.0,67.0,2.5,2014.0,False,False,False
4001121721,"['APARTMENT', 'FLAT']",Höri,8181,47.506131781976,8.510432311606,2050.0,53.0,2.5,2024.0,True,True,True
4001131846,"['APARTMENT', 'FLAT']",Aigle,1860,46.317161781976,6.973412311604,1480.0,63.0,2.5,2024.0,True,False,False
4001134976,"['APARTMENT', 'FLAT']",Lengnau BE,2543,47.183541781971,7.374312311603,1926.0,87.0,3.5,2014.0,True,True,True
4001074365,"['APARTMENT', 'FLAT']",Ellikon an der Thur,8548,47.564971781979,8.827822311605,2220.0,86.0,3.5,2021.0,True,True,False
4001074765,"['APARTMENT', 'FLAT']",Stabio,6855,45.845871781978,8.936722311604,1900.0,98.0,4.5,2023.0,True,True,False
4001098844,"['APARTMENT', 'FLAT']",Safenwil,5745,47.316201781972,7.968562311608,1970.0,103.0,4.5,2019.0,True,True,True
4000254675,"['APARTMENT', 'FLAT']",Stabio,6855,45.854521781977,8.944232311601,1800.0,110.0,4.5,2017.0,True,True,True
4001122948,"['APARTMENT', 'FLAT']",Kaltbrunn,8722,47.211061781977,9.036822311605,1659.0,75.0,2.5,2022.0,True,True,False
4001109464,"['APARTMENT', 'FLAT']",Füllinsdorf,4414,47.507891781976,7.721292311609,1430.0,40.0,2.5,2024.0,True,True,True
4000871809,"['APARTMENT', 'FLAT']",Vacallo,6833,45.847421781973,9.036152311608,1600.0,108.0,3.5,2014.0,True,True,False
4001110237,"['APARTMENT', 'ATTIC_FLAT']",St. Gallen,9000,47.418391781974,9.354622311609,2970.0,160.0,6.5,2006.0,False,True,False
4000706868,"['APARTMENT', 'FLAT']",Basel,4056,47.566611781978,7.576382311601,2110.0,80.0,2.0,1901.0,True,False,False
4001132350,"['APARTMENT', 'FLAT']",Bütschwil,9606,47.360321781976,9.070252311607,1630.0,88.0,4.5,2024.0,False,False,True
4001122977,"['APARTMENT', 'FLAT']",Viganello,6962,46.011181781978,8.963622311602,2100.0,100.0,3.5,2021.0,True,True,True
4001122675,"['APARTMENT', 'FLAT']",Krauchthal,3326,46.999601781975,7.562502311602,1950.0,78.0,3.5,2024.0,True,True,False
4001075291,"['APARTMENT', 'FLAT']",Jussy,1254,46.234951781979,6.265522311608,5600.0,144.0,6.0,2024.0,False,False,True
4000967473,"['APARTMENT', 'FLAT']",Oftringen,4665,47.314611781971,7.918782311608,2350.0,121.0,4.5,2014.0,True,True,False
4001028407,"['APARTMENT', 'FLAT']",Kriens,6010,47.027741781977,8.301462311601,3060.0,88.0,3.5,2018.0,False,False,False
4001076967,"['APARTMENT', 'FLAT']",Hellikon,4316,47.511801781976,7.920452311609,2150.0,86.0,3.5,2023.0,True,True,True
4000816324,"['APARTMENT', 'FLAT']",Roggwil BE,4914,47.245691781979,7.817512311609,1070.0,43.0,2.0,1963.0,False,False,True
4001135002,"['APARTMENT', 'FLAT']",Saxon,1907,46.154961781975,7.175812311602,1850.0,80.0,3.5,2014.0,True,False,True
4001111551,"['APARTMENT', 'FLAT']",Rorschach,9400,47.477731781973,9.495772311603,1460.0,70.0,2.5,2018.0,True,True,False
4000995143,"['APARTMENT', 'TERRACE_FLAT']",Füllinsdorf,4414,47.509911781971,7.720952311605,1590.0,56.0,3.5,2024.0,True,True,True
4001011043,"['APARTMENT', 'FLAT']",Gossau SG,9200,47.408281781971,9.251832311601,2365.0,91.0,3.5,2020.0,True,True,False
4001088410,"['HOUSE', 'BIFAMILIAR_HOUSE']",Langenbruck,4438,47.352111781979,7.770792311602,2500.0,140.0,3.5,1980.0,True,False,True
4001028377,"['APARTMENT', 'FLAT']",Ilanz,7130,46.773611781979,9.204132311601,2041.0,65.0,3.5,2022.0,False,False,False
4001045608,"['APARTMENT', 'STUDIO']",Volketswil,8604,47.390601781976,8.688712311604,2910.0,46.0,1.0,2023.0,False,True,True
4001133236,"['APARTMENT', 'ATTIC_FLAT']",Bern,3000,46.974981781972,7.498842311601,1870.0,44.0,2.5,2024.0,True,True,False
4000292252,"['APARTMENT', 'FLAT']",Brügg BE,2555,47.122591781972,7.276902311602,1130.0,57.0,2.5,2017.0,False,False,True
4001110218,"['APARTMENT', 'FLAT']",Winterthur,8404,47.502931781979,8.763812311601,2506.0,94.0,3.5,2015.0,False,True,False
4001110698,"['APARTMENT', 'FLAT']",Lyss,3250,47.074961781975,7.311302311601,2160.0,85.0,3.5,2021.0,True,True,False
4001100922,"['APARTMENT', 'FLAT']",Adlikon b. Regensdorf,8106,47.450131781971,8.466492311609,2391.0,94.0,3.5,2015.0,False,False,False
4001132786,"['APARTMENT', 'FLAT']",Berg TG,8572,47.579041781974,9.166542311601,2150.0,99.0,3.5,2024.0,True,True,False
4000886890,"['APARTMENT', 'FLAT']",Cugy FR,1482,46.814801781979,6.892792311601,1722.0,79.0,3.5,2014.0,False,False,True
4001030968,"['HOUSE', 'ROW_HOUSE']",Uzwil,9240,47.440481781976,9.128302311601,2600.0,133.0,5.5,1900.0,True,False,True
4001135786,"['APARTMENT', 'FLAT']",Marly,1723,46.778901781973,7.154072311601,1470.0,43.0,2.5,2024.0,True,True,False
4001133405,"['APARTMENT', 'FLAT']",Bäch SZ,8806,47.200611781976,8.723982311607,3035.0,77.0,3.5,2014.0,True,False,False
4001132782,"['APARTMENT', 'FLAT']",Berg TG,8572,47.579041781974,9.166542311601,2320.0,122.0,4.5,2024.0,True,True,False
4001009345,"['APARTMENT', 'ATTIC_FLAT']",Oberentfelden,5036,47.354811781973,8.046452311601,1850.0,70.0,2.5,2024.0,True,True,True
4001132179,"['APARTMENT', 'FLAT']",Thundorf,8512,47.546291781973,8.961282311604,1625.0,69.0,2.5,2024.0,True,True,False
4001133461,"['APARTMENT', 'FLAT']",Horgen,8810,47.259671781979,8.587972311602,3040.0,109.0,4.5,2024.0,False,True,True
4000910009,"['APARTMENT', 'FLAT']",Frenkendorf,4402,47.503531781971,7.717732311606,2250.0,91.0,3.5,2024.0,True,True,True
4001132180,"['APARTMENT', 'FLAT']",Thundorf,8512,47.546291781973,8.961282311604,1105.0,50.0,1.5,2024.0,True,True,False
4001075413,"['APARTMENT', 'FLAT']",Reinach BL,4153,47.491441781975,7.594442311603,3150.0,113.0,4.5,2014.0,True,True,True
4001110212,"['APARTMENT', 'FLAT']",Winterthur,8404,47.503281781974,8.763132311603,2307.0,103.0,4.5,2015.0,False,True,False
4001110190,"['APARTMENT', 'FLAT']",Estavayer-le-Lac,1470,46.787531781976,6.807452311601,2712.0,118.0,5.5,2025.0,True,True,True
4001047823,"['APARTMENT', 'FLAT']",Misery-Courtion,1721,46.857041781979,7.069842311603,1460.0,52.0,2.5,2023.0,True,False,True
4000163595,"['APARTMENT', 'TERRACE_FLAT']",Genestrerio,6852,45.851351781971,8.956542311605,1850.0,85.0,3.5,2023.0,True,True,True
4001062822,"['APARTMENT', 'ATTIC_FLAT']",Estavayer,1489,46.803001781976,6.812902311606,1870.0,102.0,3.5,2024.0,True,False,True
4000911223,"['APARTMENT', 'FLAT']",Lausanne,1003,46.517881781974,6.632812311604,3180.0,79.0,3.5,2023.0,False,True,False
4001010448,"['APARTMENT', 'FLAT']",Aesch,4147,47.479751781977,7.598162311601,1871.0,76.0,3.0,1996.0,True,True,False
4000744811,"['APARTMENT', 'FLAT']",La Chaux-de-Fonds,2300,47.089271781977,6.807762311603,970.0,45.0,2.5,2014.0,False,True,False
4000929241,"['APARTMENT', 'FLAT']",Aesch,4147,47.479571781979,7.598192311605,2327.0,108.0,4.5,1996.0,True,True,False
4001077223,"['APARTMENT', 'FLAT']",Lotzwil,4932,47.191611781979,7.790112311602,2050.0,135.0,4.5,2014.0,True,True,False
3002948624,"['APARTMENT', 'FLAT']",Collina d'Oro,6926,45.982991781973,8.916892311602,3100.0,106.0,3.5,2014.0,False,True,True
4001110761,"['APARTMENT', 'FLAT']",Hochdorf,6280,47.171041781979,8.293522311609,2150.0,100.0,3.5,2017.0,True,True,False
4001111456,"['APARTMENT', 'FLAT']",Boniswil,5706,47.315441781977,8.187222311605,1890.0,90.0,3.5,2014.0,True,True,False
4000835413,"['APARTMENT', 'TERRACE_FLAT']",Avry,1754,46.784781781974,7.069962311607,2710.0,125.0,4.5,2021.0,True,True,True
4000996564,"['APARTMENT', 'FLAT']",Wiler b. Utzenstorf,3428,47.149221781972,7.557292311608,1880.0,110.0,4.5,2017.0,True,False,True
4001077386,"['APARTMENT', 'FLAT']",Wengi b. Büren,3251,47.082931781974,7.396252311606,1149.0,30.0,2.0,2024.0,False,False,True
3003135219,['APARTMENT'],Bern,3014,46.968421781971,7.463902311607,1880.0,55.0,2.5,2020.0,True,True,False
4001133709,"['APARTMENT', 'FLAT']",Zürich,8037,47.398671781975,8.523602311603,3400.0,105.0,2.5,2017.0,True,True,False
4000888251,"['APARTMENT', 'FLAT']",Rombach,5022,47.402901781972,8.046122311601,2950.0,120.0,4.5,2022.0,True,False,True
4001133467,"['APARTMENT', 'FLAT']",Horgen,8810,47.259671781979,8.587972311602,2460.0,70.0,2.5,2024.0,False,True,False
4001132369,"['APARTMENT', 'FLAT']",Schübelbach,8862,47.176061781978,8.939502311608,2090.0,91.0,3.5,2025.0,True,True,False
4001133534,"['APARTMENT', 'ATTIC_FLAT']",Safenwil,5745,47.316201781972,7.968562311608,2740.0,118.0,5.5,2020.0,True,True,False
4001122949,"['APARTMENT', 'FLAT']",Kaltbrunn,8722,47.211061781977,9.036822311605,1983.0,99.0,3.5,2022.0,True,True,False
4000799635,"['APARTMENT', 'FLAT']",Dübendorf,8600,47.397271781977,8.601042311606,4950.0,147.0,4.5,2024.0,True,True,False
4001121601,"['APARTMENT', 'FLAT']",Bülach,8180,47.526621781971,8.539512311601,2790.0,98.0,3.5,2019.0,True,True,False
4001123580,"['APARTMENT', 'FLAT']",Kloten,8302,47.464431781972,8.582232311602,2710.0,78.0,3.5,2023.0,True,True,True
4001133460,"['APARTMENT', 'FLAT']",Horgen,8810,47.259671781979,8.587972311602,2190.0,55.0,2.5,2024.0,False,False,False
4001062220,"['APARTMENT', 'FLAT']",Frick,5070,47.506891781974,8.022302311605,2140.0,95.0,3.5,2024.0,True,True,False
4001133466,"['APARTMENT', 'FLAT']",Horgen,8810,47.259671781979,8.587972311602,2110.0,54.0,2.5,2024.0,False,True,False
4001087726,"['APARTMENT', 'TERRACE_FLAT']",Mies,1295,46.300291781971,6.170702311605,2200.0,45.0,2.0,2014.0,True,False,True
3001211665,"['APARTMENT', 'ATTIC_FLAT']",Charmey (Gruyère),1637,46.609831781976,7.180252311601,3140.0,208.0,5.5,2014.0,True,False,True
4001121792,"['APARTMENT', 'FLAT']",Lugano,6900,45.951171781973,8.906382311605,1970.0,115.0,4.5,2024.0,True,True,True
4001098765,"['APARTMENT', 'FLAT']",Altdorf UR,6460,46.877071781978,8.649772311602,2230.0,110.0,4.5,2024.0,True,True,True
4000795942,"['APARTMENT', 'FLAT']",Reinach BL,4153,47.497871781977,7.601912311601,3450.0,134.0,5.5,2024.0,True,True,False
3003501980,"['APARTMENT', 'FLAT']",Chambésy,1292,46.236291781977,6.148252311603,5410.0,121.0,6.5,2002.0,True,True,True
4001121719,"['APARTMENT', 'FLAT']",Höri,8181,47.506131781976,8.510432311606,2900.0,109.0,4.5,2024.0,True,True,True
4000887929,"['APARTMENT', 'FLAT']",Paradiso,6900,45.990141781972,8.950672311606,6500.0,145.0,4.5,2020.0,True,True,True
4001108936,"['APARTMENT', 'FLAT']",Matzingen,9548,47.521511781972,8.930522311601,1635.0,65.0,3.5,2024.0,False,True,True
4001132370,"['APARTMENT', 'FLAT']",Schübelbach,8862,47.175701781973,8.939892311602,3955.0,188.0,5.5,2025.0,True,True,False
4001032069,"['APARTMENT', 'FLAT']",Cully,1096,46.488261781973,6.725242311609,2220.0,84.0,3.5,2022.0,True,True,True
4001123581,"['APARTMENT', 'FLAT']",Kloten,8302,47.464431781972,8.582232311602,3275.0,93.0,4.5,2024.0,True,True,True
3003502790,"['APARTMENT', 'FLAT']",Biberist,4562,47.181481781979,7.557822311607,1395.0,65.0,2.5,2014.0,True,True,True
4001110285,"['APARTMENT', 'ATTIC_FLAT']",Zürich,8046,47.419801781971,8.500672311605,2695.0,69.0,2.5,2014.0,True,False,False
4001134954,"['APARTMENT', 'ROOF_FLAT']",Comano,6949,46.039161781979,8.955442311608,3800.0,117.0,3.5,1971.0,True,True,True
3003144871,['APARTMENT'],Oftringen,4665,47.315681781973,7.926092311603,1770.0,81.0,2.5,2014.0,True,True,False
4001061997,"['APARTMENT', 'FLAT']",Langnau im Emmental,3550,46.943901781979,7.779822311607,1600.0,80.0,3.5,2024.0,True,False,True
4001135787,"['APARTMENT', 'FLAT']",Marly,1723,46.778901781973,7.154072311601,945.0,29.0,1.5,2024.0,True,True,False
4000816323,"['APARTMENT', 'FLAT']",Roggwil BE,4914,47.245691781979,7.817512311609,1450.0,75.0,4.0,1963.0,False,False,True
4000654181,['APARTMENT'],St. Margrethen SG,9430,47.451391781973,9.635242311606,2190.0,112.0,4.5,2023.0,True,True,True
4001133864,"['APARTMENT', 'ROOF_FLAT']",Arlesheim,4144,47.495541781976,7.611112311604,2910.0,83.0,4.5,2019.0,True,True,True
4001062480,"['APARTMENT', 'FLAT']",Frick,5070,47.508731781974,8.023352311607,2040.0,85.0,3.5,2024.0,False,True,False
4001146684,"['APARTMENT', 'FLAT']",Staad SG,9422,47.480521781977,9.533032311609,2170.0,86.0,3.5,2023.0,True,True,False
4001134936,"['APARTMENT', 'FLAT']",Vacallo,6833,45.844681781971,9.033442311609,1500.0,90.0,3.5,2014.0,False,True,True
4000872190,"['APARTMENT', 'FLAT']",Windisch,5210,47.477951781976,8.215772311601,2001.0,84.0,2.5,2013.0,False,True,False
4001108935,"['APARTMENT', 'FLAT']",Matzingen,9548,47.521511781972,8.930522311601,1985.0,97.0,4.5,2024.0,False,True,True
4000911221,"['APARTMENT', 'FLAT']",Lausanne,1003,46.517881781974,6.632812311604,3665.0,102.0,4.5,2023.0,False,True,False
4001146921,"['HOUSE', 'SINGLE_HOUSE']",Goldiwil (Thun),3624,46.762711781972,7.667012311603,2600.0,180.0,6.0,2008.0,True,False,True
4000911181,"['APARTMENT', 'FLAT']",Rorschach,9400,47.473831781974,9.483822311601,2120.0,127.0,5.5,2014.0,False,False,False
4001134787,"['APARTMENT', 'DUPLEX']",Bioggio,6934,46.012961781975,8.907532311608,2000.0,120.0,4.5,2014.0,True,True,True
4001111176,"['APARTMENT', 'FLAT']",Uster,8610,47.355501781972,8.727772311601,1755.0,62.0,2.5,2024.0,True,True,False
3003138187,"['APARTMENT', 'TERRACE_FLAT']",St. Antoni,1713,46.818591781971,7.261942311609,2200.0,105.0,3.5,2014.0,True,True,False
4001074567,"['APARTMENT', 'FLAT']",Basel,4052,47.546221781975,7.612982311601,1970.0,66.0,2.5,2022.0,True,True,False
4000996294,"['APARTMENT', 'FLAT']",Mendrisio,6850,45.871711781973,8.978622311607,1500.0,62.0,3.5,2019.0,True,True,True
4001043830,"['APARTMENT', 'FLAT']",Niederweningen,8166,47.505681781974,8.375952311605,1915.0,68.0,2.5,2024.0,True,True,True
4001133605,"['APARTMENT', 'FLAT']",Pfyn,8505,47.600831781974,8.948542311607,1670.0,90.0,3.5,2015.0,True,False,True
4001099144,"['APARTMENT', 'FLAT']",Gattikon,8136,47.283731781974,8.549992311609,1500.0,46.0,2.0,1980.0,True,True,False
4001046689,"['APARTMENT', 'FLAT']",Brittnau,4805,47.260491781972,7.950042311605,1145.0,34.0,1.5,2023.0,False,True,False
4001110725,"['APARTMENT', 'FLAT']",Neftenbach,8413,47.524191781976,8.654752311608,1940.0,70.0,2.5,2014.0,True,True,False
4001031957,"['APARTMENT', 'TERRACE_FLAT']",Diemtigen,3754,46.647001781971,7.563812311606,1740.0,84.0,3.5,2024.0,True,True,False
4001132858,"['APARTMENT', 'TERRACE_FLAT']",Fully,1926,46.166231781979,7.097622311601,1500.0,64.0,2.5,2022.0,True,True,True
4001123073,"['APARTMENT', 'FLAT']",Dornach,4143,47.485491781973,7.610222311607,1790.0,88.0,3.5,1996.0,True,False,True
4001076898,"['APARTMENT', 'FLAT']",Sumiswald,3454,47.028431781972,7.744632311609,2100.0,117.0,3.5,2024.0,True,True,False
4000163659,"['APARTMENT', 'TERRACE_FLAT']",Stabio,6855,45.845871781978,8.936722311604,1850.0,85.0,3.5,2023.0,True,True,True
4000889381,"['APARTMENT', 'FLAT']",Cudrefin,1588,46.948521781974,7.027452311606,2120.0,72.0,3.5,2024.0,False,False,True
4000278058,"['APARTMENT', 'LOFT']",Langenthal,4900,47.213071781973,7.789612311608,2225.0,167.0,2.5,2008.0,False,False,False
4001121617,"['APARTMENT', 'FLAT']",Wolhusen,6110,47.058201781972,8.074422311601,1430.0,61.0,2.5,2024.0,True,True,True
4001133147,"['APARTMENT', 'FLAT']",Orbe,1350,46.720831781978,6.537402311609,1870.0,80.0,3.5,2020.0,False,False,False
4001134770,"['APARTMENT', 'FLAT']",Paradiso,6900,45.990621781972,8.943572311609,1850.0,70.0,2.5,2013.0,True,True,True
4000995297,"['APARTMENT', 'ROOF_FLAT']",Mendrisio,6864,45.878401781975,8.941142311605,1650.0,110.0,4.5,2019.0,False,True,True
4001111245,"['APARTMENT', 'FLAT']",Zürich,8048,47.386481781973,8.472882311609,2730.0,81.0,3.5,2016.0,True,True,False
4001132331,"['APARTMENT', 'FLAT']",Schübelbach,8862,47.176061781978,8.939502311608,1755.0,69.0,2.5,2025.0,True,True,False
4000911325,"['APARTMENT', 'FLAT']",Stabio,6855,45.845871781978,8.936722311604,1250.0,67.0,2.5,2024.0,True,True,False
4000995812,"['APARTMENT', 'ATTIC_FLAT']",Dietikon,8953,47.409491781975,8.403712311608,2089.0,59.0,1.5,2011.0,True,True,False
4000870147,"['APARTMENT', 'FLAT']",Thundorf,8512,47.546291781973,8.961282311604,2050.0,88.0,3.5,2024.0,True,True,False
4000929895,"['APARTMENT', 'FLAT']",Rüschegg Heubach,3154,46.771671781974,7.406152311602,1200.0,50.0,2.5,2020.0,True,False,True
4001146599,"['APARTMENT', 'TERRACE_FLAT']",Paradiso,6900,46.006461781971,8.951022311604,7000.0,150.0,4.5,2016.0,True,False,True
4001111502,"['APARTMENT', 'ATTIC_FLAT']",Männedorf,8708,47.257991781971,8.692542311601,4740.0,143.0,3.5,2023.0,False,True,False
4001123541,"['APARTMENT', 'FLAT']",Fribourg,1700,46.795151781974,7.155322311601,1745.0,90.0,3.5,2014.0,True,True,True
4001122751,"['APARTMENT', 'FLAT']",St. Gallen,9012,47.409631781979,9.365762311606,1577.0,90.0,3.5,1968.0,True,False,False
4001028396,"['APARTMENT', 'FLAT']",Hergiswil NW,6052,46.985011781973,8.303442311609,2910.0,109.0,4.5,2004.0,True,True,False
4001133247,"['APARTMENT', 'FLAT']",Kirchberg BE,3422,47.087571781973,7.583572311607,1790.0,100.0,3.5,2014.0,True,False,True
4001111288,"['APARTMENT', 'FLAT']",Burgdorf,3400,47.050391781972,7.622892311601,2184.0,96.0,3.5,2019.0,True,True,True
4001146520,"['APARTMENT', 'SINGLE_ROOM']",Zürich,8049,47.405771781975,8.494502311601,1400.0,20.0,1.5,2020.0,True,False,True
4001046719,"['APARTMENT', 'FLAT']",Mendrisio,6852,45.855421781971,8.958682311606,1600.0,72.0,3.5,2023.0,True,True,False
4001032691,"['APARTMENT', 'FLAT']",Crissier,1023,46.546631781971,6.588312311601,2600.0,95.0,3.5,2024.0,True,False,True
4000759983,"['APARTMENT', 'FLAT']",Liebefeld,3097,46.934601781976,7.424092311604,2312.0,90.0,3.5,1947.0,False,False,True
4001032276,"['APARTMENT', 'FLAT']",Veytaux,1820,46.419891781977,6.928762311605,1580.0,60.0,2.5,2014.0,False,False,False
4001032376,"['APARTMENT', 'FLAT']",Glattpark (Opfikon),8152,47.423291781979,8.562142311606,2500.0,92.0,3.5,2009.0,True,True,False
4001132242,"['APARTMENT', 'DUPLEX']",Uetikon am See,8707,47.264651781973,8.680752311608,5940.0,174.0,4.5,2024.0,True,True,True
4001134097,"['APARTMENT', 'DUPLEX']",Würenlingen,5303,47.534371781975,8.254502311607,1967.0,123.0,2.5,1624.0,True,False,False
4000412834,"['APARTMENT', 'FLAT']",Stabio,6855,45.845871781978,8.936722311604,1550.0,75.0,3.5,2023.0,True,True,False
4000536089,"['APARTMENT', 'ROOF_FLAT']",Krauchthal,3326,46.998911781972,7.538812311609,2750.0,148.0,3.5,2024.0,True,True,False
4000689430,"['APARTMENT', 'FLAT']",Charmey (Gruyère),1637,46.619061781979,7.156052311601,2720.0,150.0,4.5,2014.0,True,False,True
4001077379,"['HOUSE', 'ROW_HOUSE']",Biberen,3206,46.940361781978,7.215092311601,3290.0,250.0,7.5,2025.0,True,False,True
4001132825,"['APARTMENT', 'ATTIC_FLAT']",St. Gallen,9011,47.414671781973,9.392222311602,2590.0,97.0,3.5,2020.0,True,True,False
4001099504,"['APARTMENT', 'FLAT']",Konolfingen,3510,46.879721781971,7.624472311609,2490.0,106.0,4.5,2014.0,True,False,False
